"accession_number","status","artwork_title","artist","location","lat","lng"
"1973.1.14","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Justice Triumphs","Thomas Cook |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.1a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Frontispiece and its Explanation/Sir Hudibras, his Passing Worth (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.1b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Frontispiece and its Explanation/Sir Hudibras, his Passing Worth (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.2a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Hudibras' First adventure/Hudibras Catechiz'd (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.2b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Hudibras' First adventure/Hudibras Catechiz'd (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.3","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Hudibras Encounters the Skimmington (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.4a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Hudibras and the Lawyer/Hudibras Beats Sidrophel and his Man Whacum (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.4b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Hudibras and the Lawyer/Hudibras Beats Sidrophel and his Man Whacum (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.5a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Hudibras vanquish'd by Trulla/Hudibras in Tribulation (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.5b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Hudibras vanquish'd by Trulla/Hudibras in Tribulation (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.6a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Committee/Hudibras Triumphant (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.15.6b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Committee/Hudibras Triumphant (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.16","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Burning the Rumps at Temple-Barr (from the series Hudibras)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.17","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Credulity, Superstition and Fanaticism","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.18a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Debates on Palmistry/The Stay Maker","Joseph Haynes | William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.18b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Debates on Palmistry/The Stay Maker","Joseph Haynes | William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.19a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Receipt for March to Finchley/The Farmer's Return","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.20a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Boys Peeping at Nature/Subscription Ticket to Harlot's Progress/Sarah Malcolm","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.20b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Boys Peeping at Nature/Subscription Ticket to Harlot's Progress/Sarah Malcolm","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.20c","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Boys Peeping at Nature/Subscription Ticket to Harlot's Progress/Sarah Malcolm","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.21","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Shrimps","Francesco Bartolozzi |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.23a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Man of Taste/Rich's Triumphant Entry","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.23b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Man of Taste/Rich's Triumphant Entry","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.24a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Times (Plates I and II)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.24b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Times (Plates I and II)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.25a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","3 Characters and Caricatures/Battle of Pictures","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.25b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","3 Characters and Caricatures/Battle of Pictures","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.26a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Bench/The Five Orders of Perriwigs","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.26b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Bench/The Five Orders of Perriwigs","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.27","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Beggar's Opera, Act III","William Blake |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.28a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Beggar's Opera/A Just View of the British Stage","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.28b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Beggar's Opera/A Just View of the British Stage","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.29a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Frontispiece and Tailpiece to the Artists' Catalogue","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.29b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Frontispiece and Tailpiece to the Artists' Catalogue","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.2","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Pit Ticket","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.30a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Receipt for the Election Prints/Columbus Breaking the Egg","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.30b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Receipt for the Election Prints/Columbus Breaking the Egg","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.31a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Masquerades and Operas - Burlington Gate/Altarpiece at St. Clement's","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.31b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Masquerades and Operas - Burlington Gate/Altarpiece at St. Clement's","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.32","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Simon, Lord Lovat","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.33a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Rt. Hon. Henry Fox, Lord Holland/The Rt. Hon. James Caulfield, Earl of Charlemont","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.33b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Rt. Hon. Henry Fox, Lord Holland/The Rt. Hon. James Caulfield, Earl of Charlemont","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.36","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","O, The Roast Beef of Old England, and C","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.37a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Frontispiece to Kirby's Perspective Made Easy/Time Smoking a Picture","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.37b","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Frontispiece to Kirby's Perspective Made Easy/Time Smoking a Picture","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.38.1","Collection Status : On View","Morning (from the series, The Four Times of the Day)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.38.2","Collection Status : On View","Noon (from the series, The Four Times of the Day)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.38.3","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","Evening (from the series, The Four Times of the Day)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.38.4","Collection Status : On View","Night (from the series, The Four Times of the Day)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"1973.1.39.1a","Collection Status : By Appointment Only / Contact the Hervey Family Rare Book Room","The Fellow 'Prentices - Industry and Idleness - At their Looms/The Industrious' Apprentice (from the series, Industry and Idleness)","William Hogarth |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
